tid,track,track_url,release_date,duration_ms,explicit,track_popularity,markets,albid,album,album_type,artid,artist,genres,artist_popularity,danceability,instrumentalness,speechiness,valence,loudness,added_at,lyrics
3GAu2fSg9deV207noxMKl0,Fever,https://open.spotify.com/track/3GAu2fSg9deV207noxMKl0,2023-05-18,186382,False,63,185,1YDZJz0EVdKuusZojxdTPL,Fever,single,6xjZjxAxA1nxvIBPbOpAa0,Soundz,['afrobeats'],58,0.752,0.000516,0.0725,0.454,-6.986,2024-08-25,
4WYbYaibpIWj1FLbMUH2Yb,Showa,https://open.spotify.com/track/4WYbYaibpIWj1FLbMUH2Yb,2024-03-11,175636,False,67,185,21I7DCMp4VFLojWHERrr0E,TZA,single,1X6cBGnXpEpN7CmflLKmLV,Kizz Daniel,"['afrobeats', 'afropop', 'azontobeats', 'nigerian pop']",70,0.772,7.24e-05,0.215,0.885,-7.431,2024-08-25,"['Alakori, alakoko sho ma femi', 'Shoma latan', 'Tinba Gbewa', 'Shoma kako', 'Shey moma ni problem pelu boys', 'Taba ja, kapada', 'Masolo Canada', 'If I travel today', 'Kin ma ba e lababa', 'Army man na my army man', 'Army man na my brother man', 'Ole ni problem', 'Baby sho wa pa', 'Sho wa pa', 'Sho need me Kin call in', 'Mola yee loma jeku', 'Iru eleyi oma ni problem', 'Melanin popping', 'Baby mi Shoni ta', 'Baby sunshine', 'Give you filter', 'Sho wa', 'Sho ni capital business?', 'Sho wa', 'Sho ni character deaconess', 'Sho wa', 'Can you wake up around 4:30', 'Sho wa', 'To make breakfast for me', 'Sho wa', 'Toba dale shole gimme gimme', 'Sho wa', 'Gimme gimme koma gbomi jiggy', 'Sho wa', 'Gimme gimme Koma gbomi jiggy', 'Sho wa', 'Long time ago', 'I say no kele fit make me conform', 'Oka mi mo corner', 'Now I won do am', 'Now I won run am', 'Very gentle girl', 'I pick you up turn you big girl', 'Mama say I don fall in love', 'And my papa say omo Jeun lo', 'Baby sho wa pa', 'Sho wa pa', 'Sho need me Kin call in', 'Mola yee loma jeku', 'Iru eleyi oma ni problem', 'Melanin popping', 'Baby mi Shoni ta', 'Baby sunshine', 'Give you filter', 'Sho wa', 'Sho ni capital business?', 'Sho wa', 'Sho ni character Deaconess', 'Sho wa', 'Can you wake up around 4:30', 'Sho wa', 'To make breakfast for me', 'Sho wa', 'Toba dale shole gimme gimme', 'Sho wa', 'Gimme gimme koma gbomi jiggy', 'Sho wa', 'Gimme gimme Koma gbomi jiggy', 'Sho wa', 'Sho wa', 'Sho wa', 'Sho wa', 'Sho wa', 'Sho wa', 'Sho wa', 'Sho wa', 'Sho wa']"
10TygH7MoyZQFRMPDE2N6Z,Romeo Must Die (RMD),https://open.spotify.com/track/10TygH7MoyZQFRMPDE2N6Z,2024-02-29,160000,False,57,185,4Q2RjSDGbmXumbrTQTEYd3,Romeo Must Die (RMD),single,0a1SidMjD8D6EHvJph4n2H,Ruger,"['afrobeats', 'nigerian pop']",68,0.827,7e-05,0.0603,0.551,-6.364,2024-08-25,"['Cook that thing!!!', '[BUJU]', 'Ebo ko lo many many kilometres', 'E so fun awon ota mi, pe mo shi raanu gba', 'All day, na holiday for my side, Golibe for my headlight', 'Sebi Romeo must die', ""Cannot talk say I ain't try"", 'Holiday for my side, Golibe for my headlight', 'Sebi Romeo must die', ""Them no talk say I ain't try"", 'See make i no talk baba God fancy it', ""Because you know say abinibi yato s'ability"", 'Te ba le ba wa nibi', 'You know money na the artillery', 'And we get artillery for days', 'Ko si oun tele semi', 'I just took a shot of Whiskey bi ti Sunny Neji', 'You know aiye o pe meji', 'You should know aiye o pe meji', 'Ko si oun tele semi', 'I just took a shot of Whiskey bi ti Sunny Neji', 'Cause you know aiye o pe meji, you should know aiye o pe meji', '[RUGER]', 'Ebo ko lo many many kilometres', 'E so fun awon ota mi, pe mo shi raanu gba', 'Ebo ko lo many many kilometres', 'E so fun awon ota mi, pe mo shi raanu gba', 'See Yetunde for my left, Golibe for my right', 'If you say you wan check, I still get one for my ride', 'See Yetunde for my left, Golibe for my right', 'If you say you wan check, plenty dey wait for outside', 'Ija no necessary but I go fight if e necessary', 'Uh, dem no fit mention me for their cheap talk, e go burn their lips o', 'I calculate the money I go make this year', 'I open mouth, omo how i take reach here??', 'Me and Buju we go worry them this year', 'If you bring wahala, you go take this year', ""Kosi oun tele semi, i just took a shot of Whiskey and you're missing"", 'Kosi oun tele semi, my prayer dey worry the witches for their meeting', 'Kosi oun tele semi, i just took a shot of Whiskey, no big deal cause aye o pe meji o', 'Aye o pe meji o']"
6d7Y7oakb02D3Ijq8Emgeu,Off The Planet (OTP),https://open.spotify.com/track/6d7Y7oakb02D3Ijq8Emgeu,2023-11-04,157230,False,48,184,39Tw8URr2qPFwbQctMDWUb,Off The Planet,single,2wzUPRXpsHccu7ZxIlqJsb,Bahd Man Niko,[],43,0.805,0.0,0.431,0.613,-6.995,2024-08-25,
4yZIlBKbrvOfQlhR0oZvwS,Rhythm & Blues,https://open.spotify.com/track/4yZIlBKbrvOfQlhR0oZvwS,2023-09-12,144026,False,57,183,5avPK0nUF9JHE01pCFW0mB,Rhythm & Blues,single,3ZpEKRjHaHANcpk10u6Ntq,Ayra Starr,['afrobeats'],79,0.589,1.35e-05,0.28,0.619,-9.031,2024-08-25,"['Illuminate', 'Oh, yeah', 'Oh-oh, oh-oh', 'Butterfly for my belly', ""You givin' me energy"", 'I don dey lose my composure', ""Got me losin' control"", ""Givin' me more than I need"", ""Everythin' wey you carry for body (Oh, yeah)"", 'Even if water carry me, bebe', 'No fit to revise you, my oreke', 'My rhythm, my blues (Yeah, yeah)', 'My heart it beat to your rhythm from Monday to Sunday (Yeah)', 'Say you be my gold (My gold)', ""My silver, na everythin' I go do for my bebe"", 'My rhythm, my blues', 'My heart it beat to your rhythm from Monday to Sunday', 'Say you be my gold (My gold)', ""Yeah, na everythin' I go do for my bebe"", 'My jigga, my muse (My muse)', ""Everythin', my bebe"", 'My rhythm, my blues', 'So many tings you de do, nobody do me like you do', 'My jigga, my muse (My muse)', ""Everythin', my bebe"", 'My rhythm, my blues (Oh-oh)', 'So many tings you de do, nobody do me like you do', 'No fit carry you play, I fit to lose (To lose)', 'Carry my love, put it all on you (On you)', 'And I get the money, money for two (For two)', 'Cover my retina when you come through (Come through)', 'Na you be my personal person (My person)', 'Forget ichdera ini blessing', 'Other guys e done teach me lesson', 'Say na only you wey no dey stress me, personal person', 'My jigga, my muse (My muse, my muse)', ""Everythin', my bebe (My bebe)"", 'My rhythm, my blues (Oh-oh)', 'So many tings you de do, nobody do me like you do', 'My jigga, my muse (Oh-oh-oh, muse)', ""Everythin', my bebe, eh"", 'My rhythm, my blues (Oh-oh)', 'So many tings you de do, nobody do me like you do', 'Carry you for my head, my shoulder', 'Walk for you, my knees and toes', 'Na you dey high me, I no wan sober', 'Nobody do me like you do', 'Carry you for my head, my shoulder (Oh, carry you)', 'Walk for you, my knees and toes (Toes)', 'Na you dey high me, I no wan sober (Oh, oh, oh)', 'Nobody do me like you do (Oh, oh)', '(My jigga, my muse)', 'My bebe (My jigga, my muse)', 'Oh, oh-oh-oh (My jigga, my muse)', 'Nobody do me like you do (My jigga, my muse)', 'Baby (My jigga, my muse)', 'Nobody do me like you do, you do (My jigga, my muse)', 'You do, you do, you do (My jigga, my muse)', 'Yeah, yeah']"
7AJCSsEg9w4sJam3stTRSM,i’m a mess (Mixed),https://open.spotify.com/track/7AJCSsEg9w4sJam3stTRSM,2022-11-25,89223,False,0,0,53oDfvDlHfUlFzw1aKafYU,The Mellow Mood Mix (DJ Mix),compilation,5yOvAmpIR7hVxiS6Ls5DPO,Omah Lay,['afrobeats'],75,0.725,0.032,0.337,0.905,-8.985,2024-08-25,"['Ooh, ooh, ooh', 'Oh yeah (Niphkeys)', 'Oh yeah', 'Oh yeah, yeah', ""Sometimes I'm happy, sometimes I'm sad"", ""I don't know what's over me"", ""Sometimes I'm good, sometimes I'm wild"", ""I don't know what's over me"", ""I don't know what's over me"", ""I'm overthinking everything"", 'At times, it feels like nobody', 'Can understand the way I feel', ""'Cause I am fucked up totally"", ""I don't know how to keep company"", ""So I've been drinking cognac"", ""I've been too many shots of cognac"", 'One for the belly, another for the broken heart', ""Three for addiction, four so I don't go back"", 'Looking for somebody wey fit watch my shoulders', 'So I can never bе sober', 'I can never bе so, oh, oh, oh', '(I can never be so)', 'Oh, oh, yes, I did it', 'How many million I make for a living?', 'Wear my Louis Vuitton, post for the pic', 'Let the camera light hit my teeth, you know', ""Nobody's better than me"", ""Nobody's better than me"", 'I do it differently', 'Everybody can see', ""I don't know what's over me"", ""I'm overthinking everything"", 'At times, it feels like nobody', 'Can understand the way I feel', ""'Cause I am fucked up totally"", ""I don't know how to keep company"", ""So I've been drinking cognac"", ""I've been too many shots of cognac"", 'One for the belly, another for the broken heart', ""Three for addiction, four so I don't go back"", 'Looking for somebody wey fit watch my shoulders', 'So I can never be sober', '(I can never be sober)', '(Niphkeys)']"
0eO3xLXe0mWuMUKg3dQupx,Kata,https://open.spotify.com/track/0eO3xLXe0mWuMUKg3dQupx,2020-04-03,172641,False,36,184,3hTWMzMhlWWW650MhCMXxj,Kata,single,6IhG3Yxm3UW98jhyBvrIut,Tekno,"['afrobeats', 'afropop', 'nigerian hip hop', 'nigerian pop']",58,0.795,0.0618,0.0442,0.907,-5.821,2024-08-25,"['I fit kill person for you', 'I go cause kasala (cause kasala)', 'I fire yakata for you', 'You go dey cause wahala', 'You dey cause wahala', 'Cos my heart e scatter scatter', 'I go run your race kata kata', 'I no go do you jaga jaga o', 'I cannot let you go', 'I cannot let you go', 'Today today you go give me number', 'Say you give me number (give me phone gi o)', 'You such a sexy tomatoe', 'Today today you go give me number', 'I don fall in love', 'Folake ??', 'She don steal my heart', 'Folake ??', 'I fit kill person for you', 'I go cause kasala (cause kasala)', 'I fire yakata for you', 'You go dey cause wahala', 'You dey cause wahala', 'Cos my heart e scatter scatter', 'I go run your race kata kata', 'I no go do you jaga jaga o', 'I cannot let you go', 'I cannot let you go', 'Oh baby love me tender', 'Kiss me tender', 'Oh baby hold me tender', 'Romance me tender', 'Oh baby love me tender', 'Kiss me tender', 'Oh baby hold me tender', 'Cos my heart e scatter scatter', 'I go run your race kata kata', 'I no go do you jaga jaga o', 'I cannot let you go']"
2bSitSQn6VGFzFxcaasG2v,Goodsin Speed Up,https://open.spotify.com/track/2bSitSQn6VGFzFxcaasG2v,2023-05-25,124295,True,41,184,50fS5NVh3Z0X3LtuacInEM,Goodsin Speed Up,single,6yCYm86uDrfUteHNs6zcg1,Olivetheboy,['ghanaian pop'],54,0.809,0.0502,0.0397,0.785,-8.041,2024-08-25,
6JEVeodVZrjrTZhc1RjMvi,bend you,https://open.spotify.com/track/6JEVeodVZrjrTZhc1RjMvi,2022-07-15,159965,True,52,49,6A5x0fKoL7IBjeVy0UU8lq,Boy Alone,album,5yOvAmpIR7hVxiS6Ls5DPO,Omah Lay,['afrobeats'],75,0.693,0.381,0.132,0.308,-5.839,2024-08-25,"['(Arrrhhh Arrhhhhh', 'Wooowwwwwww)', ""I don't like when you sober"", 'You know that', 'I like e the wet panties', 'The ones from river Jordan', 'Or an ocean', 'The ones from the Atlantis', 'Wey fit e swallow the owner', 'Like Jonah', 'The girls from the Caribbean Sea', 'Wey fit e take the boner', 'Till e go down', 'Hand it over', 'To the owner', 'Make I bend you uhhhh', 'Bend you ( uuuhhh uhhhh)', 'Bend you uuuu', 'Bend you till you say e don do', 'Uuuhhhhhhh', 'Bend you (uuuhhhh)', 'Bend you (uuuhhhh)', 'Bend you til your mother call you', 'Uuuhhhhhh', 'Bend you uuuuhhhh', 'Bend you uhhhhhh', 'Na you go talk wetin you come do', 'Uuuhhhhh', 'Bend you ( uuuhhh uhhhh)', 'Bend you ( uuuhhh uhhhh)', 'Bend you ahhhh ahhhhh', 'Father help me', 'I hit that pussy motor accident', 'Road wey lead to happy ending', 'E no dey hard to kill person', 'And she knows it all', 'We got a secret she no go talk', 'The things we do when we lock the door', 'That shit is poison no antidote', 'I put my all in till I see evidence', 'For her face and her leg to dey shake', 'Like say she get epilepsy', 'She say the taste is a sweet and e bitter', 'At the same time peppermint', 'Crocodile teeth, Skillibeng', 'Yes my thing strong you no fit bend it', 'By my face I innocent', 'Until I bend you', 'Bend you ( uuuhhh uhhhh)', 'Bend you uuuu', 'Bend you till you say e don do', 'Uuuuuhhhh', 'Bend you (uuuhhhh)', 'Bend you (uuuhhhh)', 'Bend you til your mother call you', 'Uuuhhhhhh', 'Bend you uuuuhhhh', 'Bend you uhhhhhh', 'Na you go talk wetin you come do', 'Bend you ( uuuhhh uhhhh)', 'Bend you ( uuuhhh uhhhh)', 'Bend you ahhhh ahhhhh', 'Bend you...', 'Bend you...', 'Bend you...', 'Bend you...', 'Bend you bend you bend you', 'Bend you bend you bend you', 'Bend you Arhhhhh']"
5s4G2pKT36NFtOVVL0po9K,High Way,https://open.spotify.com/track/5s4G2pKT36NFtOVVL0po9K,2024-03-28,166321,False,51,185,3fyJrCbmP09d0cIq05QGs1,High Way,single,1rf40hDjLxwvCfXg5pIuKJ,Westhanboyz,[],39,0.634,0.0,0.0503,0.26,-10.106,2024-08-25,
2NFBDZFK95swjezcgK6cfu,Beast & Peace,https://open.spotify.com/track/2NFBDZFK95swjezcgK6cfu,2023-06-30,145188,True,51,185,0X0hFVPZ4GfWlY9Gr6tSst,Blessed,album,0a8YNI8VHVPYKIPvCiJDxa,Mohbad,"['afrobeats', 'nigerian pop']",60,0.594,0.00317,0.264,0.452,-10.708,2024-08-25,
5SgEHCZ6iOZQCsAP93phA8,Frenemies,https://open.spotify.com/track/5SgEHCZ6iOZQCsAP93phA8,2020-04-12,197172,False,0,0,4FBT2kES1qPCIdfUikofxw,No Genre,album,0WNzeWMgqSxc6J13b1VS6H,Psychic,[],22,0.863,0.0,0.213,0.787,-5.617,2024-08-25,
3gWeLV6bwKbkHDCbc9XVVL,Falling,https://open.spotify.com/track/3gWeLV6bwKbkHDCbc9XVVL,2018-10-05,192683,True,46,185,4hr43zKBQ14lJDQptUEkW0,T.A.P (Talk About Poe),album,379IT6Szv0zgnw4xrdu4mu,LADIPOE,"['afrobeats', 'nigerian pop']",53,0.824,6.74e-06,0.422,0.269,-10.031,2024-08-25,"['High on me baby cos you light up on it', 'Eyes on me baby when you whine upon it', 'Die for you baby put my life upon it', 'Ride for me baby you know I must admit', 'When you do like that', 'You make me wan move right back', ""Why can't we move time back"", 'Why can’t we do like that', ""If I was Moses I'll part seas and move mountains Your heart bleeds for a new accountant, coz it was stolen"", ""I should've taken more care when I stepped up to be the one that you had chosen"", 'I wish we could go back, but time doesn’t care about missed opportunities, or lies we both use', 'Or the price of the queen that I lost in two moves', 'I wanna kiss the scar even though I left the bruise on your heart', 'My name is on your Lips', 'And I see you everywhere I go!', 'And baby if I slip', ""Would you save me when I'm falling"", ""Save me when I'm falling"", ""Even when I'm all in"", ""They don't make love like this no more"", ""Answer when I'm calling"", 'Come around my way', ""Don't leave just stay"", ""I don't wanna make the same mistakes, yeah"", 'Save me when I’m falling', 'High for my baby cos you light up on it', 'Eyes on me baby when you whine upon it', 'Die for you baby put my life upon it', 'Ride for me baby you know I must admit', 'I made mistakes, I can’t forget it', ""I felt your love, it's incandescence"", 'Nothing’s changed except addresses', ""One song can't hold all my confessions"", ""But it's not enough though"", 'We should have stayed exclusive like country club though', ""I held on to excuses, it's time to let go"", 'Coz immature games are for old Nintendo’s', 'I', 'I had to realize sometimes falling is the biggest step that we ever take', 'All I need is a leap of faith', ""Save me when I'm falling"", ""Even when I'm all in"", ""They don't make love like this no more"", ""Answer when I'm calling"", 'Come around my way', ""Don't leave just stay"", ""I don't wanna make the same mistakes, yeah"", ""Save me when I'm falling"", 'High on me baby cos you light up on it', 'Eyes on me baby when you whine upon it', 'Die for you baby put my life upon it', 'Ride for me baby you know I must admit', 'When you do like that', 'You make me wan move right back', ""Why can't we move time back"", ""Why can't we do like that"", 'Come around my way', ""Don't leave just stay"", ""I don't wanna make the same mistakes, yeah"", 'Come around my way', ""Don't leave just stay"", ""I don't wanna make the same mistakes, yeah""]"
65NAMIdsZkxYIM5ui8SJSw,SETE (feat. Young Stunna & Blxckie),https://open.spotify.com/track/65NAMIdsZkxYIM5ui8SJSw,2022-09-16,249533,True,48,184,6Si2FMyfksVv0PHoSmWGUT,SR3,album,3ilw3NJXRWd153LIBsme1z,K.O,"['afro soul', 'kasi rap', 'south african hip hop', 'south african pop', 'south african trap']",50,0.797,0.0,0.0698,0.606,-7.096,2024-08-25,"['(Ah na na)', ""Dali ngik'phethe-phethe"", 'Phethe-phethe', ""Dali ngik'phethe-phethe"", 'Phethe-phethe', '(Welcome to the planet)', '[K.O]', ""(Eish) Ngiyak' feel-a maan"", 'Ngwanyana ka di koti mo marameng', 'You been the one my love', 'Diamond walk e-mallin', 'Chanel ne washi legolide', ""Uncibikalis' inhliziyo ngale phimbo lakh' el'pholile (Oh yeah)"", ""Your ex man lookin' at me funny and akasi dumeli"", ""Umungam'tshel' ukuthi masiseyinguben', I'm different ngifan' nebhubesi"", ""Ngiyaz' uzong'zonda maar ang'nandaba"", 'I can put you on, ngwana nka o nyala', ""Ngik'thengele nemoto, namanje singayilanda"", ""Sfike naphesheya, sidl' imal' emaLondon (Baby wami, ayy)"", ""Bas'dlela nomon' omakhelwane ngizwile (Oh no)"", ""Better tell em it's more than love intwes' hlangan'sile"", ""Lo-line vel' esiwuphethe (Phethe)"", ""Ng'bheke wedwa ,I'ma never look back (Back)"", ""Ayihlale phansi ithobel' umthetho (Mthetho)"", ""'Cause you know I want you, want you"", '[Young Stunna]', ""Ungithath' ungibeke, ngeke"", ""Heh basihlukanis' uthando lugqwele"", ""Ngicel' ubabheke izithele, oh zigqwele ungavumi zingene"", ""Athi ngik'sete, ngik'sete"", ""Athi ngik'sete, ngik'sete"", ""Athi ngik'sete, ngik'sete"", ""Uthando lwakho (Okay) lungenza ng'shelele"", '[Young Stunna]', ""Aw' mina ngawe ngigqwele ngyak'tshela"", ""Zange' bang'fak' umoya ngawe ngay'fela"", ""Mangith' ngyaphuma ngyo'funa ma'cent"", ""Kuze wena nomndeni wami n'betese"", ""K'dala ngik'funa ngay'themba"", ""Manje usu'ngo wam' inhlliziyo ifudumele"", ""Ng'cel' ama'phutha angaling' as'test-e"", ""Njalo manginawe ngizizwa ng'phelele"", ""Angith' uthanda mina? Ng'cela kungashintshi"", ""Uyang'sanganisa, ofana nawe angek' aphind' akekho nak'lelizwe"", ""Kukhon' ok'thize ngathi ngik'dlile, ungenza ng'ndize"", ""Angith' uthanda mina? Ng'cela kungashintshi"", ""Uyang'sanganisa, singanqoba nempi singay'hlanganis'"", ""Kukhon' ok'thize ngathi ngik'dlile, ungenza ng'phile"", '[Young Stunna]', ""Ungithath' ungibeke, ngeke"", ""Heh basihlukanis' uthando lugqwele"", ""Ngicel' ubabheke izithele, oh zigqwele ungavumi zingene"", ""Athi ngik'sete, ngik'sete"", ""Athi ngik'sete, ngik'sete"", ""Athi ngik'sete, ngik'sete"", ""Uthando lwakho lungenza ng'shelele"", '[Blxckie]', ""Aw' ngicabanga wena njalo (Njalo)"", 'Sengaba novalo', ""Oh baby lalela is'khalo (Skhalo)"", ""Awusang'thembi I know"", ""Aw' thando lwami luzokhula njalo"", 'Uma unami ngijabula njalo', 'Without you girl I feel incomplete', ""I'm tryna fall back, take the lead"", ""I'm trying my best can't you see?"", ""I'll get you anything nomayini"", '[ Young Stunna]', ""Ng'cel' ungethembe, ngik'sete"", ""Thembe ngik'sete"", ""Ng'thembe ngik'sete"", ""Ungenza ng'shelele"", ""Ng'cel' ungithembe"", ""Athi ngik'sete"", ""Athi ngik'sete, ngik'sete, ay' man"", '[Young Stunna]', ""Ungithath' ungibeke, ngeke"", ""Heh basihlukanis' uthando lugqwele"", ""Ngicel' ubabheke izithele, oh zigqwele ungavumi zingene"", ""Athi ngik'sete, ngik'sete"", ""Athi ngik'sete, ngik'sete"", ""Athi ngik'sete, ngik'sete"", ""Uthando lwakho lungenza ng'shelele"", 'Sete wentombi', 'Yami, yami, nawe weh', 'Sete weh', 'Setetete']"
